0,1,2,3
829.070068359,822.49017334,834.005004883,825.780151367
825.780151367,819.200195312,830.715087891,810.975280762
832.360046387,810.975280762,834.005004883,825.780151367
832.360046387,817.555236816,832.360046387,827.425109863
829.070068359,807.68536377,837.29498291,830.715087891
834.005004883,801.105407715,843.874938965,842.229919434
822.49017334,801.105407715,834.005004883,829.070068359
822.49017334,799.460449219,830.715087891,824.135131836
825.780151367,806.040344238,830.715087891,822.49017334
830.715087891,815.91027832,820.845214844,817.555236816
842.229919434,812.620300293,824.135131836,834.005004883
834.005004883,809.330322266,822.49017334,832.360046387
827.425109863,794.525512695,834.005004883,838.940002441
815.91027832,789.590576172,848.809875488,822.49017334
809.330322266,787.945556641,842.229919434,817.555236816
806.040344238,781.365661621,840.584960938,814.265258789
801.105407715,779.720703125,837.29498291,810.975280762
801.105407715,766.560852051,843.874938965,825.780151367
792.880554199,764.91583252,848.809875488,817.555236816
792.880554199,759.980895996,857.034729004,829.070068359
796.170471191,756.690979004,853.744812012,832.360046387
799.460449219,761.625915527,847.164855957,825.780151367
804.395385742,763.270874023,843.874938965,829.070068359
810.975280762,771.495788574,838.940002441,829.070068359
819.200195312,764.91583252,842.229919434,835.650024414
824.135131836,759.980895996,848.809875488,845.519897461
825.780151367,763.270874023,848.809875488,840.584960938
819.200195312,766.560852051,838.940002441,832.360046387
807.68536377,756.690979004,835.650024414,830.715087891
814.265258789,759.980895996,830.715087891,824.135131836
815.91027832,761.625915527,834.005004883,824.135131836
815.91027832,766.560852051,834.005004883,824.135131836
817.555236816,766.560852051,830.715087891,830.715087891
820.845214844,766.560852051,825.780151367,829.070068359
824.135131836,769.850830078,829.070068359,827.425109863
824.135131836,773.14074707,830.715087891,832.360046387
820.845214844,779.720703125,830.715087891,822.49017334
825.780151367,778.075683594,834.005004883,835.650024414
827.425109863,778.075683594,835.650024414,840.584960938
830.715087891,791.235534668,830.715087891,824.135131836
830.715087891,792.880554199,832.360046387,834.005004883
829.070068359,791.235534668,837.29498291,835.650024414
835.650024414,802.750427246,837.29498291,829.070068359
837.29498291,794.525512695,850.454833984,842.229919434
834.005004883,794.525512695,852.09979248,840.584960938
834.005004883,799.460449219,852.09979248,837.29498291
838.940002441,792.880554199,858.679748535,847.164855957
834.005004883,787.945556641,855.389770508,847.164855957
837.29498291,787.945556641,848.809875488,843.874938965
834.005004883,781.365661621,845.519897461,848.809875488
834.005004883,771.495788574,848.809875488,857.034729004
835.650024414,784.655639648,843.874938965,845.519897461
838.940002441,787.945556641,847.164855957,853.744812012
819.200195312,789.590576172,843.874938965,837.29498291
820.845214844,804.395385742,835.650024414,817.555236816
819.200195312,799.460449219,834.005004883,817.555236816
819.200195312,787.945556641,834.005004883,822.49017334
822.49017334,787.945556641,837.29498291,830.715087891
814.265258789,789.590576172,840.584960938,830.715087891
815.91027832,792.880554199,837.29498291,820.845214844
820.845214844,797.815490723,832.360046387,822.49017334
827.425109863,791.235534668,832.360046387,829.070068359
830.715087891,781.365661621,827.425109863,830.715087891
829.070068359,781.365661621,827.425109863,825.780151367
832.360046387,783.010620117,822.49017334,812.620300293
827.425109863,786.300598145,817.555236816,809.330322266
830.715087891,789.590576172,819.200195312,809.330322266
825.780151367,784.655639648,825.780151367,824.135131836
820.845214844,791.235534668,825.780151367,825.780151367
817.555236816,797.815490723,819.200195312,824.135131836
820.845214844,797.815490723,824.135131836,837.29498291
820.845214844,796.170471191,825.780151367,834.005004883
819.200195312,801.105407715,824.135131836,827.425109863
824.135131836,810.975280762,827.425109863,817.555236816
834.005004883,807.68536377,830.715087891,832.360046387
834.005004883,810.975280762,832.360046387,834.005004883
842.229919434,809.330322266,838.940002441,845.519897461
840.584960938,802.750427246,842.229919434,855.389770508
842.229919434,809.330322266,838.940002441,850.454833984
837.29498291,815.91027832,835.650024414,837.29498291
838.940002441,814.265258789,835.650024414,835.650024414
838.940002441,820.845214844,835.650024414,830.715087891
835.650024414,827.425109863,829.070068359,829.070068359
843.874938965,810.975280762,835.650024414,843.874938965
840.584960938,810.975280762,832.360046387,835.650024414
838.940002441,807.68536377,835.650024414,842.229919434
840.584960938,806.040344238,834.005004883,835.650024414
838.940002441,812.620300293,837.29498291,835.650024414
837.29498291,809.330322266,840.584960938,840.584960938
837.29498291,817.555236816,834.005004883,827.425109863
847.164855957,815.91027832,840.584960938,842.229919434
843.874938965,810.975280762,829.070068359,830.715087891
847.164855957,807.68536377,827.425109863,835.650024414
848.809875488,799.460449219,834.005004883,843.874938965
842.229919434,801.105407715,832.360046387,835.650024414
843.874938965,806.040344238,845.519897461,850.454833984
843.874938965,819.200195312,840.584960938,840.584960938
837.29498291,812.620300293,829.070068359,834.005004883
847.164855957,815.91027832,834.005004883,840.584960938
847.164855957,819.200195312,842.229919434,837.29498291
855.389770508,815.91027832,835.650024414,848.809875488
853.744812012,835.650024414,832.360046387,843.874938965
852.09979248,835.650024414,838.940002441,843.874938965
847.164855957,834.005004883,829.070068359,827.425109863
837.29498291,832.360046387,827.425109863,824.135131836
835.650024414,824.135131836,832.360046387,835.650024414
835.650024414,824.135131836,829.070068359,838.940002441
835.650024414,832.360046387,827.425109863,840.584960938
835.650024414,838.940002441,834.005004883,834.005004883
840.584960938,840.584960938,835.650024414,835.650024414
842.229919434,845.519897461,834.005004883,832.360046387
840.584960938,847.164855957,835.650024414,829.070068359
848.809875488,853.744812012,834.005004883,838.940002441
845.519897461,858.679748535,825.780151367,832.360046387
847.164855957,850.454833984,824.135131836,834.005004883
853.744812012,835.650024414,829.070068359,848.809875488
845.519897461,842.229919434,825.780151367,835.650024414
845.519897461,843.874938965,822.49017334,824.135131836
842.229919434,843.874938965,825.780151367,829.070068359
840.584960938,850.454833984,822.49017334,832.360046387
847.164855957,853.744812012,825.780151367,830.715087891
848.809875488,853.744812012,824.135131836,838.940002441
843.874938965,850.454833984,824.135131836,838.940002441
842.229919434,855.389770508,817.555236816,830.715087891
842.229919434,855.389770508,809.330322266,835.650024414
838.940002441,853.744812012,820.845214844,840.584960938
835.650024414,870.194580078,822.49017334,825.780151367
838.940002441,863.614685059,827.425109863,834.005004883
848.809875488,860.324707031,824.135131836,842.229919434
850.454833984,871.839599609,820.845214844,843.874938965
830.715087891,855.389770508,832.360046387,835.650024414
829.070068359,857.034729004,827.425109863,830.715087891
837.29498291,865.259643555,825.780151367,829.070068359
843.874938965,858.679748535,834.005004883,847.164855957
852.09979248,863.614685059,834.005004883,848.809875488
845.519897461,866.904663086,835.650024414,845.519897461
845.519897461,863.614685059,838.940002441,842.229919434
853.744812012,861.969726562,837.29498291,847.164855957
853.744812012,852.09979248,842.229919434,861.969726562
848.809875488,845.519897461,838.940002441,858.679748535
847.164855957,845.519897461,827.425109863,847.164855957
850.454833984,843.874938965,814.265258789,843.874938965
857.034729004,834.005004883,825.780151367,850.454833984
855.389770508,827.425109863,837.29498291,850.454833984
852.09979248,835.650024414,834.005004883,845.519897461
852.09979248,838.940002441,840.584960938,852.09979248
843.874938965,835.650024414,832.360046387,843.874938965
848.809875488,832.360046387,834.005004883,845.519897461
853.744812012,832.360046387,838.940002441,857.034729004
843.874938965,845.519897461,834.005004883,847.164855957
843.874938965,852.09979248,835.650024414,843.874938965
837.29498291,852.09979248,829.070068359,838.940002441
840.584960938,852.09979248,830.715087891,837.29498291
842.229919434,850.454833984,825.780151367,840.584960938
840.584960938,855.389770508,824.135131836,834.005004883
842.229919434,850.454833984,834.005004883,850.454833984
840.584960938,853.744812012,830.715087891,843.874938965
843.874938965,852.09979248,830.715087891,852.09979248
842.229919434,863.614685059,827.425109863,847.164855957
843.874938965,870.194580078,835.650024414,837.29498291
848.809875488,873.484558105,834.005004883,835.650024414
852.09979248,871.839599609,842.229919434,845.519897461
850.454833984,881.709472656,835.650024414,838.940002441
852.09979248,886.64440918,834.005004883,840.584960938
850.454833984,898.159240723,837.29498291,845.519897461
848.809875488,908.029174805,834.005004883,847.164855957
845.519897461,901.44921875,838.940002441,855.389770508
842.229919434,906.384155273,829.070068359,834.005004883
843.874938965,911.319091797,830.715087891,837.29498291
837.29498291,904.739196777,824.135131836,835.650024414
827.425109863,899.804260254,806.040344238,817.555236816
822.49017334,883.354431152,806.040344238,827.425109863
814.265258789,878.419494629,799.460449219,812.620300293
809.330322266,876.774536133,797.815490723,792.880554199
809.330322266,876.774536133,801.105407715,799.460449219
804.395385742,878.419494629,796.170471191,794.525512695
804.395385742,878.419494629,794.525512695,792.880554199
810.975280762,873.484558105,809.330322266,810.975280762
810.975280762,883.354431152,809.330322266,802.750427246
812.620300293,883.354431152,815.91027832,809.330322266
819.200195312,884.999450684,820.845214844,817.555236816
822.49017334,883.354431152,829.070068359,827.425109863
825.780151367,883.354431152,829.070068359,822.49017334
827.425109863,884.999450684,825.780151367,824.135131836
830.715087891,889.934387207,825.780151367,827.425109863
837.29498291,889.934387207,822.49017334,838.940002441
835.650024414,891.579345703,827.425109863,822.49017334
837.29498291,886.64440918,830.715087891,827.425109863
830.715087891,891.579345703,825.780151367,815.91027832
840.584960938,881.709472656,835.650024414,830.715087891
838.940002441,881.709472656,827.425109863,825.780151367
822.49017334,871.839599609,829.070068359,817.555236816
810.975280762,873.484558105,814.265258789,804.395385742
807.68536377,875.129516602,814.265258789,796.170471191
809.330322266,870.194580078,814.265258789,799.460449219
812.620300293,866.904663086,815.91027832,801.105407715
815.91027832,857.034729004,832.360046387,812.620300293
812.620300293,855.389770508,827.425109863,809.330322266
815.91027832,853.744812012,830.715087891,812.620300293
820.845214844,848.809875488,830.715087891,822.49017334
819.200195312,850.454833984,822.49017334,814.265258789
820.845214844,858.679748535,822.49017334,804.395385742
820.845214844,857.034729004,827.425109863,814.265258789
825.780151367,857.034729004,830.715087891,819.200195312
834.005004883,855.389770508,842.229919434,835.650024414
837.29498291,855.389770508,845.519897461,842.229919434
835.650024414,861.969726562,835.650024414,825.780151367
834.005004883,861.969726562,837.29498291,824.135131836
830.715087891,850.454833984,842.229919434,837.29498291
825.780151367,850.454833984,843.874938965,832.360046387
827.425109863,855.389770508,835.650024414,827.425109863
835.650024414,852.09979248,842.229919434,837.29498291
832.360046387,853.744812012,845.519897461,835.650024414
834.005004883,845.519897461,848.809875488,847.164855957
834.005004883,843.874938965,850.454833984,847.164855957
824.135131836,848.809875488,832.360046387,824.135131836
832.360046387,845.519897461,834.005004883,825.780151367
835.650024414,840.584960938,834.005004883,835.650024414
830.715087891,834.005004883,837.29498291,840.584960938
829.070068359,832.360046387,837.29498291,835.650024414
832.360046387,824.135131836,837.29498291,842.229919434
829.070068359,819.200195312,840.584960938,838.940002441
824.135131836,825.780151367,824.135131836,827.425109863
829.070068359,822.49017334,832.360046387,835.650024414
830.715087891,825.780151367,842.229919434,835.650024414
830.715087891,829.070068359,835.650024414,830.715087891
835.650024414,825.780151367,842.229919434,834.005004883
835.650024414,819.200195312,840.584960938,835.650024414
834.005004883,817.555236816,847.164855957,830.715087891
832.360046387,812.620300293,852.09979248,838.940002441
834.005004883,814.265258789,842.229919434,835.650024414
829.070068359,817.555236816,832.360046387,834.005004883
819.200195312,820.845214844,832.360046387,825.780151367
830.715087891,814.265258789,842.229919434,842.229919434
834.005004883,819.200195312,842.229919434,843.874938965
827.425109863,817.555236816,837.29498291,829.070068359
832.360046387,820.845214844,835.650024414,824.135131836
830.715087891,830.715087891,827.425109863,810.975280762
830.715087891,830.715087891,825.780151367,810.975280762
837.29498291,830.715087891,827.425109863,819.200195312
837.29498291,824.135131836,834.005004883,830.715087891
832.360046387,827.425109863,830.715087891,825.780151367
840.584960938,825.780151367,842.229919434,842.229919434
837.29498291,835.650024414,838.940002441,829.070068359
840.584960938,829.070068359,840.584960938,832.360046387
842.229919434,827.425109863,838.940002441,834.005004883
842.229919434,829.070068359,837.29498291,838.940002441
843.874938965,827.425109863,847.164855957,848.809875488
837.29498291,834.005004883,842.229919434,838.940002441
840.584960938,822.49017334,842.229919434,847.164855957
838.940002441,829.070068359,838.940002441,840.584960938
838.940002441,835.650024414,838.940002441,834.005004883
843.874938965,829.070068359,848.809875488,843.874938965
845.519897461,829.070068359,855.389770508,845.519897461
852.09979248,825.780151367,852.09979248,850.454833984
852.09979248,824.135131836,852.09979248,855.389770508
843.874938965,830.715087891,850.454833984,843.874938965
845.519897461,834.005004883,848.809875488,835.650024414
850.454833984,825.780151367,861.969726562,847.164855957
852.09979248,827.425109863,863.614685059,848.809875488
855.389770508,829.070068359,861.969726562,850.454833984
857.034729004,827.425109863,865.259643555,852.09979248
857.034729004,825.780151367,860.324707031,848.809875488
852.09979248,830.715087891,848.809875488,832.360046387
853.744812012,829.070068359,852.09979248,837.29498291
855.389770508,829.070068359,850.454833984,840.584960938
857.034729004,819.200195312,865.259643555,850.454833984
860.324707031,815.91027832,870.194580078,858.679748535
860.324707031,819.200195312,863.614685059,865.259643555
857.034729004,822.49017334,858.679748535,860.324707031
855.389770508,829.070068359,850.454833984,848.809875488
863.614685059,822.49017334,858.679748535,868.549621582
861.969726562,829.070068359,848.809875488,848.809875488
857.034729004,817.555236816,855.389770508,850.454833984
852.09979248,807.68536377,860.324707031,852.09979248
850.454833984,806.040344238,860.324707031,850.454833984
848.809875488,797.815490723,870.194580078,857.034729004
850.454833984,806.040344238,868.549621582,850.454833984
848.809875488,807.68536377,868.549621582,847.164855957
847.164855957,802.750427246,865.259643555,843.874938965
843.874938965,810.975280762,853.744812012,837.29498291
848.809875488,801.105407715,858.679748535,843.874938965
848.809875488,799.460449219,861.969726562,843.874938965
847.164855957,802.750427246,858.679748535,838.940002441
852.09979248,801.105407715,861.969726562,842.229919434
852.09979248,801.105407715,863.614685059,848.809875488
852.09979248,807.68536377,861.969726562,842.229919434
853.744812012,812.620300293,855.389770508,842.229919434
853.744812012,812.620300293,858.679748535,850.454833984
858.679748535,815.91027832,863.614685059,850.454833984
853.744812012,807.68536377,866.904663086,850.454833984
848.809875488,804.395385742,860.324707031,840.584960938
843.874938965,796.170471191,855.389770508,838.940002441
843.874938965,797.815490723,855.389770508,837.29498291
842.229919434,792.880554199,861.969726562,843.874938965
842.229919434,792.880554199,873.484558105,845.519897461
845.519897461,802.750427246,865.259643555,842.229919434
845.519897461,797.815490723,858.679748535,838.940002441
850.454833984,796.170471191,857.034729004,830.715087891
853.744812012,794.525512695,853.744812012,838.940002441
852.09979248,794.525512695,852.09979248,837.29498291
855.389770508,789.590576172,863.614685059,858.679748535
852.09979248,789.590576172,853.744812012,861.969726562
852.09979248,797.815490723,853.744812012,848.809875488
852.09979248,797.815490723,850.454833984,834.005004883
853.744812012,804.395385742,853.744812012,837.29498291
852.09979248,809.330322266,855.389770508,838.940002441
852.09979248,801.105407715,855.389770508,845.519897461
852.09979248,806.040344238,850.454833984,845.519897461
852.09979248,799.460449219,857.034729004,838.940002441
853.744812012,806.040344238,850.454833984,830.715087891
857.034729004,801.105407715,855.389770508,840.584960938
853.744812012,801.105407715,853.744812012,842.229919434
848.809875488,807.68536377,848.809875488,843.874938965
852.09979248,802.750427246,855.389770508,853.744812012
848.809875488,806.040344238,850.454833984,848.809875488
850.454833984,812.620300293,845.519897461,843.874938965
852.09979248,812.620300293,842.229919434,845.519897461
852.09979248,807.68536377,847.164855957,843.874938965
850.454833984,804.395385742,843.874938965,843.874938965
850.454833984,802.750427246,840.584960938,838.940002441
850.454833984,801.105407715,842.229919434,838.940002441
845.519897461,802.750427246,838.940002441,838.940002441
845.519897461,802.750427246,837.29498291,832.360046387
845.519897461,799.460449219,829.070068359,832.360046387
848.809875488,792.880554199,827.425109863,837.29498291
848.809875488,794.525512695,830.715087891,837.29498291
853.744812012,794.525512695,843.874938965,855.389770508
853.744812012,796.170471191,843.874938965,857.034729004
848.809875488,802.750427246,837.29498291,840.584960938
847.164855957,806.040344238,832.360046387,837.29498291
838.940002441,804.395385742,827.425109863,829.070068359
838.940002441,809.330322266,832.360046387,829.070068359
843.874938965,806.040344238,832.360046387,837.29498291
838.940002441,801.105407715,827.425109863,829.070068359
838.940002441,801.105407715,832.360046387,825.780151367
840.584960938,791.235534668,840.584960938,837.29498291
840.584960938,791.235534668,840.584960938,837.29498291
848.809875488,792.880554199,840.584960938,843.874938965
845.519897461,794.525512695,834.005004883,842.229919434
842.229919434,784.655639648,827.425109863,842.229919434
837.29498291,776.430725098,824.135131836,832.360046387
838.940002441,769.850830078,829.070068359,840.584960938
845.519897461,779.720703125,820.845214844,837.29498291
845.519897461,791.235534668,832.360046387,829.070068359
852.09979248,789.590576172,835.650024414,843.874938965
852.09979248,786.300598145,835.650024414,852.09979248
858.679748535,789.590576172,842.229919434,860.324707031
858.679748535,799.460449219,840.584960938,857.034729004
855.389770508,802.750427246,845.519897461,848.809875488
855.389770508,806.040344238,840.584960938,842.229919434
861.969726562,807.68536377,838.940002441,847.164855957
857.034729004,809.330322266,842.229919434,853.744812012
855.389770508,817.555236816,835.650024414,842.229919434
853.744812012,809.330322266,838.940002441,845.519897461
847.164855957,801.105407715,837.29498291,845.519897461
850.454833984,796.170471191,842.229919434,855.389770508
840.584960938,807.68536377,832.360046387,838.940002441
835.650024414,812.620300293,837.29498291,825.780151367
835.650024414,815.91027832,843.874938965,832.360046387
838.940002441,809.330322266,847.164855957,837.29498291
838.940002441,806.040344238,855.389770508,842.229919434
838.940002441,822.49017334,838.940002441,829.070068359
838.940002441,830.715087891,834.005004883,830.715087891
837.29498291,829.070068359,835.650024414,834.005004883
837.29498291,817.555236816,848.809875488,850.454833984
835.650024414,817.555236816,838.940002441,838.940002441
842.229919434,817.555236816,842.229919434,843.874938965
835.650024414,829.070068359,837.29498291,824.135131836
840.584960938,824.135131836,834.005004883,827.425109863
832.360046387,815.91027832,835.650024414,830.715087891
827.425109863,814.265258789,830.715087891,830.715087891
835.650024414,815.91027832,834.005004883,835.650024414
834.005004883,819.200195312,834.005004883,830.715087891
837.29498291,822.49017334,834.005004883,825.780151367
840.584960938,810.975280762,835.650024414,834.005004883
835.650024414,810.975280762,838.940002441,835.650024414
835.650024414,812.620300293,840.584960938,834.005004883
837.29498291,804.395385742,834.005004883,830.715087891
834.005004883,806.040344238,827.425109863,822.49017334
834.005004883,797.815490723,834.005004883,830.715087891
829.070068359,799.460449219,822.49017334,820.845214844
827.425109863,791.235534668,832.360046387,830.715087891
824.135131836,789.590576172,829.070068359,829.070068359
824.135131836,789.590576172,820.845214844,822.49017334
827.425109863,787.945556641,832.360046387,835.650024414
830.715087891,796.170471191,830.715087891,834.005004883
832.360046387,794.525512695,827.425109863,835.650024414
829.070068359,796.170471191,829.070068359,832.360046387
832.360046387,792.880554199,832.360046387,834.005004883
827.425109863,789.590576172,838.940002441,838.940002441
827.425109863,789.590576172,834.005004883,835.650024414
830.715087891,789.590576172,834.005004883,835.650024414
830.715087891,796.170471191,829.070068359,832.360046387
830.715087891,799.460449219,824.135131836,830.715087891
834.005004883,796.170471191,827.425109863,842.229919434
834.005004883,791.235534668,840.584960938,843.874938965
830.715087891,791.235534668,840.584960938,842.229919434
835.650024414,799.460449219,834.005004883,834.005004883
835.650024414,797.815490723,840.584960938,850.454833984
834.005004883,806.040344238,829.070068359,830.715087891
840.584960938,802.750427246,837.29498291,834.005004883
834.005004883,809.330322266,835.650024414,834.005004883
840.584960938,815.91027832,832.360046387,832.360046387
840.584960938,810.975280762,832.360046387,842.229919434
834.005004883,799.460449219,834.005004883,850.454833984
822.49017334,807.68536377,827.425109863,830.715087891
819.200195312,802.750427246,834.005004883,834.005004883
815.91027832,801.105407715,834.005004883,838.940002441
820.845214844,802.750427246,837.29498291,835.650024414
814.265258789,802.750427246,827.425109863,825.780151367
815.91027832,799.460449219,822.49017334,824.135131836
814.265258789,796.170471191,820.845214844,827.425109863
817.555236816,789.590576172,834.005004883,838.940002441
815.91027832,796.170471191,838.940002441,835.650024414
812.620300293,806.040344238,834.005004883,820.845214844
815.91027832,807.68536377,832.360046387,815.91027832
815.91027832,797.815490723,834.005004883,822.49017334
814.265258789,791.235534668,834.005004883,824.135131836
814.265258789,799.460449219,832.360046387,819.200195312
819.200195312,802.750427246,835.650024414,822.49017334
817.555236816,797.815490723,835.650024414,825.780151367
820.845214844,797.815490723,840.584960938,830.715087891
819.200195312,799.460449219,837.29498291,825.780151367
812.620300293,802.750427246,829.070068359,812.620300293
812.620300293,804.395385742,834.005004883,815.91027832
807.68536377,809.330322266,830.715087891,804.395385742
809.330322266,809.330322266,830.715087891,809.330322266
806.040344238,810.975280762,840.584960938,812.620300293
802.750427246,814.265258789,838.940002441,809.330322266
796.170471191,815.91027832,838.940002441,799.460449219
789.590576172,814.265258789,847.164855957,794.525512695
783.010620117,809.330322266,848.809875488,796.170471191
779.720703125,815.91027832,848.809875488,787.945556641
766.560852051,820.845214844,842.229919434,766.560852051
764.91583252,819.200195312,845.519897461,771.495788574
758.3359375,820.845214844,842.229919434,755.045959473
743.53112793,812.620300293,850.454833984,751.75604248
733.661254883,819.200195312,837.29498291,732.016235352
730.371276855,822.49017334,830.715087891,723.791320801
735.306213379,829.070068359,830.715087891,725.436340332
745.176086426,832.360046387,840.584960938,735.306213379
750.111022949,842.229919434,842.229919434,738.596191406
756.690979004,848.809875488,847.164855957,735.306213379
763.270874023,843.874938965,852.09979248,743.53112793
768.205810547,848.809875488,845.519897461,746.821105957
771.495788574,842.229919434,840.584960938,759.980895996
781.365661621,853.744812012,832.360046387,755.045959473
799.460449219,847.164855957,843.874938965,789.590576172
804.395385742,843.874938965,848.809875488,796.170471191
822.49017334,842.229919434,853.744812012,804.395385742
822.49017334,842.229919434,842.229919434,815.91027832
820.845214844,843.874938965,838.940002441,804.395385742
830.715087891,838.940002441,842.229919434,817.555236816
830.715087891,838.940002441,842.229919434,820.845214844
843.874938965,838.940002441,848.809875488,825.780151367
852.09979248,837.29498291,855.389770508,842.229919434
857.034729004,848.809875488,848.809875488,842.229919434
868.549621582,847.164855957,845.519897461,852.09979248
871.839599609,850.454833984,834.005004883,852.09979248
876.774536133,847.164855957,843.874938965,853.744812012
880.064453125,842.229919434,848.809875488,865.259643555
884.999450684,843.874938965,848.809875488,868.549621582
881.709472656,842.229919434,843.874938965,875.129516602
881.709472656,848.809875488,834.005004883,866.904663086
881.709472656,837.29498291,852.09979248,873.484558105
880.064453125,837.29498291,847.164855957,876.774536133
886.64440918,837.29498291,843.874938965,875.129516602
894.86932373,829.070068359,845.519897461,888.289367676
894.86932373,834.005004883,842.229919434,884.999450684
898.159240723,830.715087891,853.744812012,893.224304199
903.094238281,830.715087891,853.744812012,899.804260254
901.44921875,840.584960938,848.809875488,889.934387207
898.159240723,837.29498291,853.744812012,896.514282227
899.804260254,838.940002441,855.389770508,893.224304199
898.159240723,834.005004883,861.969726562,896.514282227
894.86932373,830.715087891,858.679748535,896.514282227
898.159240723,832.360046387,860.324707031,889.934387207
898.159240723,838.940002441,857.034729004,888.289367676
896.514282227,834.005004883,857.034729004,894.86932373
894.86932373,834.005004883,855.389770508,891.579345703
894.86932373,829.070068359,858.679748535,896.514282227
891.579345703,834.005004883,852.09979248,884.999450684
896.514282227,834.005004883,850.454833984,886.64440918
898.159240723,830.715087891,855.389770508,891.579345703
903.094238281,817.555236816,868.549621582,904.739196777
903.094238281,817.555236816,866.904663086,898.159240723
899.804260254,832.360046387,848.809875488,878.419494629
903.094238281,837.29498291,838.940002441,871.839599609
904.739196777,830.715087891,850.454833984,884.999450684
898.159240723,834.005004883,840.584960938,873.484558105
893.224304199,829.070068359,842.229919434,868.549621582
888.289367676,825.780151367,830.715087891,868.549621582
886.64440918,819.200195312,834.005004883,871.839599609
884.999450684,807.68536377,843.874938965,878.419494629
881.709472656,810.975280762,842.229919434,875.129516602
873.484558105,814.265258789,838.940002441,863.614685059
871.839599609,815.91027832,837.29498291,858.679748535
876.774536133,809.330322266,843.874938965,873.484558105
871.839599609,806.040344238,840.584960938,870.194580078
866.904663086,817.555236816,837.29498291,857.034729004
866.904663086,812.620300293,842.229919434,861.969726562
863.614685059,814.265258789,834.005004883,858.679748535
861.969726562,809.330322266,838.940002441,861.969726562
858.679748535,807.68536377,845.519897461,863.614685059
855.389770508,817.555236816,842.229919434,850.454833984
853.744812012,814.265258789,848.809875488,848.809875488
850.454833984,810.975280762,843.874938965,847.164855957
852.09979248,804.395385742,850.454833984,858.679748535
848.809875488,804.395385742,855.389770508,857.034729004
843.874938965,804.395385742,853.744812012,845.519897461
838.940002441,809.330322266,852.09979248,838.940002441
835.650024414,809.330322266,850.454833984,843.874938965
824.135131836,806.040344238,855.389770508,835.650024414
817.555236816,804.395385742,860.324707031,830.715087891
804.395385742,810.975280762,845.519897461,810.975280762
796.170471191,802.750427246,850.454833984,797.815490723
783.010620117,807.68536377,847.164855957,783.010620117
773.14074707,799.460449219,853.744812012,779.720703125
758.3359375,794.525512695,860.324707031,766.560852051
743.53112793,801.105407715,852.09979248,750.111022949
735.306213379,796.170471191,852.09979248,738.596191406
727.081298828,797.815490723,853.744812012,736.951171875
702.406616211,799.460449219,842.229919434,707.341552734
704.051574707,794.525512695,842.229919434,710.631530762
697.471679688,799.460449219,832.360046387,702.406616211
694.18170166,802.750427246,830.715087891,689.246765137
702.406616211,799.460449219,838.940002441,702.406616211
702.406616211,804.395385742,835.650024414,695.826660156
712.276489258,794.525512695,842.229919434,717.211425781
715.566467285,796.170471191,838.940002441,718.856384277
722.146362305,799.460449219,835.650024414,727.081298828
732.016235352,796.170471191,842.229919434,741.886108398
732.016235352,806.040344238,832.360046387,732.016235352
736.951171875,812.620300293,825.780151367,736.951171875
751.75604248,814.265258789,834.005004883,751.75604248
756.690979004,822.49017334,835.650024414,756.690979004
769.850830078,819.200195312,840.584960938,778.075683594
779.720703125,819.200195312,843.874938965,789.590576172
783.010620117,819.200195312,837.29498291,787.945556641
792.880554199,820.845214844,827.425109863,794.525512695
801.105407715,822.49017334,819.200195312,794.525512695
806.040344238,814.265258789,820.845214844,804.395385742
807.68536377,806.040344238,820.845214844,814.265258789
815.91027832,807.68536377,819.200195312,814.265258789
824.135131836,810.975280762,814.265258789,819.200195312
829.070068359,804.395385742,819.200195312,832.360046387
830.715087891,810.975280762,815.91027832,829.070068359
837.29498291,807.68536377,825.780151367,840.584960938
843.874938965,797.815490723,825.780151367,855.389770508
847.164855957,802.750427246,815.91027832,852.09979248
860.324707031,797.815490723,827.425109863,868.549621582
865.259643555,796.170471191,832.360046387,878.419494629
870.194580078,804.395385742,830.715087891,876.774536133
870.194580078,809.330322266,829.070068359,875.129516602
878.419494629,810.975280762,825.780151367,881.709472656
884.999450684,814.265258789,822.49017334,888.289367676
884.999450684,807.68536377,829.070068359,889.934387207
891.579345703,817.555236816,830.715087891,884.999450684
899.804260254,822.49017334,832.360046387,889.934387207
906.384155273,822.49017334,842.229919434,896.514282227
919.544006348,829.070068359,847.164855957,906.384155273
922.833984375,827.425109863,847.164855957,906.384155273
924.478942871,829.070068359,848.809875488,901.44921875
929.413879395,829.070068359,853.744812012,904.739196777
931.058898926,822.49017334,858.679748535,919.544006348
932.703857422,815.91027832,861.969726562,926.123962402
927.768920898,815.91027832,857.034729004,921.188964844
926.123962402,820.845214844,847.164855957,914.609069824
921.188964844,820.845214844,848.809875488,908.029174805
919.544006348,817.555236816,857.034729004,911.319091797
916.25402832,820.845214844,850.454833984,903.094238281
916.25402832,830.715087891,837.29498291,893.224304199
914.609069824,834.005004883,827.425109863,893.224304199
916.25402832,827.425109863,830.715087891,899.804260254
909.674133301,822.49017334,837.29498291,901.44921875
908.029174805,812.620300293,847.164855957,911.319091797
899.804260254,814.265258789,847.164855957,898.159240723
891.579345703,822.49017334,837.29498291,888.289367676
891.579345703,819.200195312,838.940002441,891.579345703
883.354431152,820.845214844,827.425109863,875.129516602
886.64440918,819.200195312,829.070068359,880.064453125
881.709472656,807.68536377,842.229919434,884.999450684
